datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/26/2017 2:00:00 AM,1/25/2017 9:00:00 PM,1/26/2017 3:00:00 AM,1/25/2017 10:00:00 PM,DUQ,1534
1/26/2017 3:00:00 AM,1/25/2017 10:00:00 PM,1/26/2017 4:00:00 AM,1/25/2017 11:00:00 PM,DUQ,1434
1/26/2017 4:00:00 AM,1/25/2017 11:00:00 PM,1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,DUQ,1360
1/26/2017 5:00:00 AM,1/26/2017 12:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,DUQ,1290
1/26/2017 6:00:00 AM,1/26/2017 1:00:00 AM,1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,DUQ,1268
1/26/2017 7:00:00 AM,1/26/2017 2:00:00 AM,1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,DUQ,1250
1/26/2017 8:00:00 AM,1/26/2017 3:00:00 AM,1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,DUQ,1251
1/26/2017 9:00:00 AM,1/26/2017 4:00:00 AM,1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,DUQ,1287
1/26/2017 10:00:00 AM,1/26/2017 5:00:00 AM,1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,DUQ,1377
1/26/2017 11:00:00 AM,1/26/2017 6:00:00 AM,1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,DUQ,1533
1/26/2017 12:00:00 PM,1/26/2017 7:00:00 AM,1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,DUQ,1613
1/26/2017 1:00:00 PM,1/26/2017 8:00:00 AM,1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,DUQ,1637
1/26/2017 2:00:00 PM,1/26/2017 9:00:00 AM,1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,DUQ,1667
1/26/2017 3:00:00 PM,1/26/2017 10:00:00 AM,1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,DUQ,1697
1/26/2017 4:00:00 PM,1/26/2017 11:00:00 AM,1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,DUQ,1700
1/26/2017 5:00:00 PM,1/26/2017 12:00:00 PM,1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,DUQ,1714
1/26/2017 6:00:00 PM,1/26/2017 1:00:00 PM,1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,DUQ,1690
1/26/2017 7:00:00 PM,1/26/2017 2:00:00 PM,1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,DUQ,1672
1/26/2017 8:00:00 PM,1/26/2017 3:00:00 PM,1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,DUQ,1669
1/26/2017 9:00:00 PM,1/26/2017 4:00:00 PM,1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,DUQ,1688
1/26/2017 10:00:00 PM,1/26/2017 5:00:00 PM,1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,DUQ,1755
1/26/2017 11:00:00 PM,1/26/2017 6:00:00 PM,1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,DUQ,1776
1/27/2017 12:00:00 AM,1/26/2017 7:00:00 PM,1/27/2017 1:00:00 AM,1/26/2017 8:00:00 PM,DUQ,1756
1/27/2017 1:00:00 AM,1/26/2017 8:00:00 PM,1/27/2017 2:00:00 AM,1/26/2017 9:00:00 PM,DUQ,1720
1/27/2017 2:00:00 AM,1/26/2017 9:00:00 PM,1/27/2017 3:00:00 AM,1/26/2017 10:00:00 PM,DUQ,1654
1/27/2017 3:00:00 AM,1/26/2017 10:00:00 PM,1/27/2017 4:00:00 AM,1/26/2017 11:00:00 PM,DUQ,1558
1/27/2017 4:00:00 AM,1/26/2017 11:00:00 PM,1/27/2017 5:00:00 AM,1/27/2017 12:00:00 AM,DUQ,1491
1/27/2017 5:00:00 AM,1/27/2017 12:00:00 AM,1/27/2017 6:00:00 AM,1/27/2017 1:00:00 AM,DUQ,1420
1/27/2017 6:00:00 AM,1/27/2017 1:00:00 AM,1/27/2017 7:00:00 AM,1/27/2017 2:00:00 AM,DUQ,1376
1/27/2017 7:00:00 AM,1/27/2017 2:00:00 AM,1/27/2017 8:00:00 AM,1/27/2017 3:00:00 AM,DUQ,1361
1/27/2017 8:00:00 AM,1/27/2017 3:00:00 AM,1/27/2017 9:00:00 AM,1/27/2017 4:00:00 AM,DUQ,1378
1/27/2017 9:00:00 AM,1/27/2017 4:00:00 AM,1/27/2017 10:00:00 AM,1/27/2017 5:00:00 AM,DUQ,1402
1/27/2017 10:00:00 AM,1/27/2017 5:00:00 AM,1/27/2017 11:00:00 AM,1/27/2017 6:00:00 AM,DUQ,1499
1/27/2017 11:00:00 AM,1/27/2017 6:00:00 AM,1/27/2017 12:00:00 PM,1/27/2017 7:00:00 AM,DUQ,1604
1/27/2017 12:00:00 PM,1/27/2017 7:00:00 AM,1/27/2017 1:00:00 PM,1/27/2017 8:00:00 AM,DUQ,1702
1/27/2017 1:00:00 PM,1/27/2017 8:00:00 AM,1/27/2017 2:00:00 PM,1/27/2017 9:00:00 AM,DUQ,1731
1/27/2017 2:00:00 PM,1/27/2017 9:00:00 AM,1/27/2017 3:00:00 PM,1/27/2017 10:00:00 AM,DUQ,1740
1/27/2017 3:00:00 PM,1/27/2017 10:00:00 AM,1/27/2017 4:00:00 PM,1/27/2017 11:00:00 AM,DUQ,1762
1/27/2017 4:00:00 PM,1/27/2017 11:00:00 AM,1/27/2017 5:00:00 PM,1/27/2017 12:00:00 PM,DUQ,1773
1/27/2017 5:00:00 PM,1/27/2017 12:00:00 PM,1/27/2017 6:00:00 PM,1/27/2017 1:00:00 PM,DUQ,1750
1/27/2017 6:00:00 PM,1/27/2017 1:00:00 PM,1/27/2017 7:00:00 PM,1/27/2017 2:00:00 PM,DUQ,1759
1/27/2017 7:00:00 PM,1/27/2017 2:00:00 PM,1/27/2017 8:00:00 PM,1/27/2017 3:00:00 PM,DUQ,1733
1/27/2017 8:00:00 PM,1/27/2017 3:00:00 PM,1/27/2017 9:00:00 PM,1/27/2017 4:00:00 PM,DUQ,1737
1/27/2017 9:00:00 PM,1/27/2017 4:00:00 PM,1/27/2017 10:00:00 PM,1/27/2017 5:00:00 PM,DUQ,1735
1/27/2017 10:00:00 PM,1/27/2017 5:00:00 PM,1/27/2017 11:00:00 PM,1/27/2017 6:00:00 PM,DUQ,1772
1/27/2017 11:00:00 PM,1/27/2017 6:00:00 PM,1/28/2017 12:00:00 AM,1/27/2017 7:00:00 PM,DUQ,1785
1/28/2017 12:00:00 AM,1/27/2017 7:00:00 PM,1/28/2017 1:00:00 AM,1/27/2017 8:00:00 PM,DUQ,1737
1/28/2017 1:00:00 AM,1/27/2017 8:00:00 PM,1/28/2017 2:00:00 AM,1/27/2017 9:00:00 PM,DUQ,1719
1/28/2017 2:00:00 AM,1/27/2017 9:00:00 PM,1/28/2017 3:00:00 AM,1/27/2017 10:00:00 PM,DUQ,1637
1/28/2017 3:00:00 AM,1/27/2017 10:00:00 PM,1/28/2017 4:00:00 AM,1/27/2017 11:00:00 PM,DUQ,1571
1/28/2017 4:00:00 AM,1/27/2017 11:00:00 PM,1/28/2017 5:00:00 AM,1/28/2017 12:00:00 AM,DUQ,1487
1/28/2017 5:00:00 AM,1/28/2017 12:00:00 AM,1/28/2017 6:00:00 AM,1/28/2017 1:00:00 AM,DUQ,1439
1/28/2017 6:00:00 AM,1/28/2017 1:00:00 AM,1/28/2017 7:00:00 AM,1/28/2017 2:00:00 AM,DUQ,1419
1/28/2017 7:00:00 AM,1/28/2017 2:00:00 AM,1/28/2017 8:00:00 AM,1/28/2017 3:00:00 AM,DUQ,1386
1/28/2017 8:00:00 AM,1/28/2017 3:00:00 AM,1/28/2017 9:00:00 AM,1/28/2017 4:00:00 AM,DUQ,1389
1/28/2017 9:00:00 AM,1/28/2017 4:00:00 AM,1/28/2017 10:00:00 AM,1/28/2017 5:00:00 AM,DUQ,1391
1/28/2017 10:00:00 AM,1/28/2017 5:00:00 AM,1/28/2017 11:00:00 AM,1/28/2017 6:00:00 AM,DUQ,1421
1/28/2017 11:00:00 AM,1/28/2017 6:00:00 AM,1/28/2017 12:00:00 PM,1/28/2017 7:00:00 AM,DUQ,1469
1/28/2017 12:00:00 PM,1/28/2017 7:00:00 AM,1/28/2017 1:00:00 PM,1/28/2017 8:00:00 AM,DUQ,1529
1/28/2017 1:00:00 PM,1/28/2017 8:00:00 AM,1/28/2017 2:00:00 PM,1/28/2017 9:00:00 AM,DUQ,1573
1/28/2017 2:00:00 PM,1/28/2017 9:00:00 AM,1/28/2017 3:00:00 PM,1/28/2017 10:00:00 AM,DUQ,1616
1/28/2017 3:00:00 PM,1/28/2017 10:00:00 AM,1/28/2017 4:00:00 PM,1/28/2017 11:00:00 AM,DUQ,1644
1/28/2017 4:00:00 PM,1/28/2017 11:00:00 AM,1/28/2017 5:00:00 PM,1/28/2017 12:00:00 PM,DUQ,1639
1/28/2017 5:00:00 PM,1/28/2017 12:00:00 PM,1/28/2017 6:00:00 PM,1/28/2017 1:00:00 PM,DUQ,1621
1/28/2017 6:00:00 PM,1/28/2017 1:00:00 PM,1/28/2017 7:00:00 PM,1/28/2017 2:00:00 PM,DUQ,1606
1/28/2017 7:00:00 PM,1/28/2017 2:00:00 PM,1/28/2017 8:00:00 PM,1/28/2017 3:00:00 PM,DUQ,1603
1/28/2017 8:00:00 PM,1/28/2017 3:00:00 PM,1/28/2017 9:00:00 PM,1/28/2017 4:00:00 PM,DUQ,1613
1/28/2017 9:00:00 PM,1/28/2017 4:00:00 PM,1/28/2017 10:00:00 PM,1/28/2017 5:00:00 PM,DUQ,1621
1/28/2017 10:00:00 PM,1/28/2017 5:00:00 PM,1/28/2017 11:00:00 PM,1/28/2017 6:00:00 PM,DUQ,1668
1/28/2017 11:00:00 PM,1/28/2017 6:00:00 PM,1/29/2017 12:00:00 AM,1/28/2017 7:00:00 PM,DUQ,1680
1/29/2017 12:00:00 AM,1/28/2017 7:00:00 PM,1/29/2017 1:00:00 AM,1/28/2017 8:00:00 PM,DUQ,1654
1/29/2017 1:00:00 AM,1/28/2017 8:00:00 PM,1/29/2017 2:00:00 AM,1/28/2017 9:00:00 PM,DUQ,1636
1/29/2017 2:00:00 AM,1/28/2017 9:00:00 PM,1/29/2017 3:00:00 AM,1/28/2017 10:00:00 PM,DUQ,1595
1/29/2017 3:00:00 AM,1/28/2017 10:00:00 PM,1/29/2017 4:00:00 AM,1/28/2017 11:00:00 PM,DUQ,1546
1/29/2017 4:00:00 AM,1/28/2017 11:00:00 PM,1/29/2017 5:00:00 AM,1/29/2017 12:00:00 AM,DUQ,1472
1/29/2017 5:00:00 AM,1/29/2017 12:00:00 AM,1/29/2017 6:00:00 AM,1/29/2017 1:00:00 AM,DUQ,1426
1/29/2017 6:00:00 AM,1/29/2017 1:00:00 AM,1/29/2017 7:00:00 AM,1/29/2017 2:00:00 AM,DUQ,1396
1/29/2017 7:00:00 AM,1/29/2017 2:00:00 AM,1/29/2017 8:00:00 AM,1/29/2017 3:00:00 AM,DUQ,1371
1/29/2017 8:00:00 AM,1/29/2017 3:00:00 AM,1/29/2017 9:00:00 AM,1/29/2017 4:00:00 AM,DUQ,1352
1/29/2017 9:00:00 AM,1/29/2017 4:00:00 AM,1/29/2017 10:00:00 AM,1/29/2017 5:00:00 AM,DUQ,1366
1/29/2017 10:00:00 AM,1/29/2017 5:00:00 AM,1/29/2017 11:00:00 AM,1/29/2017 6:00:00 AM,DUQ,1378
1/29/2017 11:00:00 AM,1/29/2017 6:00:00 AM,1/29/2017 12:00:00 PM,1/29/2017 7:00:00 AM,DUQ,1405
1/29/2017 12:00:00 PM,1/29/2017 7:00:00 AM,1/29/2017 1:00:00 PM,1/29/2017 8:00:00 AM,DUQ,1451
1/29/2017 1:00:00 PM,1/29/2017 8:00:00 AM,1/29/2017 2:00:00 PM,1/29/2017 9:00:00 AM,DUQ,1480
1/29/2017 2:00:00 PM,1/29/2017 9:00:00 AM,1/29/2017 3:00:00 PM,1/29/2017 10:00:00 AM,DUQ,1515
1/29/2017 3:00:00 PM,1/29/2017 10:00:00 AM,1/29/2017 4:00:00 PM,1/29/2017 11:00:00 AM,DUQ,1517
1/29/2017 4:00:00 PM,1/29/2017 11:00:00 AM,1/29/2017 5:00:00 PM,1/29/2017 12:00:00 PM,DUQ,1523
1/29/2017 5:00:00 PM,1/29/2017 12:00:00 PM,1/29/2017 6:00:00 PM,1/29/2017 1:00:00 PM,DUQ,1519
1/29/2017 6:00:00 PM,1/29/2017 1:00:00 PM,1/29/2017 7:00:00 PM,1/29/2017 2:00:00 PM,DUQ,1535
1/29/2017 7:00:00 PM,1/29/2017 2:00:00 PM,1/29/2017 8:00:00 PM,1/29/2017 3:00:00 PM,DUQ,1536
1/29/2017 8:00:00 PM,1/29/2017 3:00:00 PM,1/29/2017 9:00:00 PM,1/29/2017 4:00:00 PM,DUQ,1550
1/29/2017 9:00:00 PM,1/29/2017 4:00:00 PM,1/29/2017 10:00:00 PM,1/29/2017 5:00:00 PM,DUQ,1586
1/29/2017 10:00:00 PM,1/29/2017 5:00:00 PM,1/29/2017 11:00:00 PM,1/29/2017 6:00:00 PM,DUQ,1659
1/29/2017 11:00:00 PM,1/29/2017 6:00:00 PM,1/30/2017 12:00:00 AM,1/29/2017 7:00:00 PM,DUQ,1704
1/30/2017 12:00:00 AM,1/29/2017 7:00:00 PM,1/30/2017 1:00:00 AM,1/29/2017 8:00:00 PM,DUQ,1688
1/30/2017 1:00:00 AM,1/29/2017 8:00:00 PM,1/30/2017 2:00:00 AM,1/29/2017 9:00:00 PM,DUQ,1656
1/30/2017 2:00:00 AM,1/29/2017 9:00:00 PM,1/30/2017 3:00:00 AM,1/29/2017 10:00:00 PM,DUQ,1617
1/30/2017 3:00:00 AM,1/29/2017 10:00:00 PM,1/30/2017 4:00:00 AM,1/29/2017 11:00:00 PM,DUQ,1536
1/30/2017 4:00:00 AM,1/29/2017 11:00:00 PM,1/30/2017 5:00:00 AM,1/30/2017 12:00:00 AM,DUQ,1460
1/30/2017 5:00:00 AM,1/30/2017 12:00:00 AM,1/30/2017 6:00:00 AM,1/30/2017 1:00:00 AM,DUQ,1416
1/30/2017 6:00:00 AM,1/30/2017 1:00:00 AM,1/30/2017 7:00:00 AM,1/30/2017 2:00:00 AM,DUQ,1386
1/30/2017 7:00:00 AM,1/30/2017 2:00:00 AM,1/30/2017 8:00:00 AM,1/30/2017 3:00:00 AM,DUQ,1381
1/30/2017 8:00:00 AM,1/30/2017 3:00:00 AM,1/30/2017 9:00:00 AM,1/30/2017 4:00:00 AM,DUQ,1391
1/30/2017 9:00:00 AM,1/30/2017 4:00:00 AM,1/30/2017 10:00:00 AM,1/30/2017 5:00:00 AM,DUQ,1420
1/30/2017 10:00:00 AM,1/30/2017 5:00:00 AM,1/30/2017 11:00:00 AM,1/30/2017 6:00:00 AM,DUQ,1507
1/30/2017 11:00:00 AM,1/30/2017 6:00:00 AM,1/30/2017 12:00:00 PM,1/30/2017 7:00:00 AM,DUQ,1640
1/30/2017 12:00:00 PM,1/30/2017 7:00:00 AM,1/30/2017 1:00:00 PM,1/30/2017 8:00:00 AM,DUQ,1713
1/30/2017 1:00:00 PM,1/30/2017 8:00:00 AM,1/30/2017 2:00:00 PM,1/30/2017 9:00:00 AM,DUQ,1739
1/30/2017 2:00:00 PM,1/30/2017 9:00:00 AM,1/30/2017 3:00:00 PM,1/30/2017 10:00:00 AM,DUQ,1760
1/30/2017 3:00:00 PM,1/30/2017 10:00:00 AM,1/30/2017 4:00:00 PM,1/30/2017 11:00:00 AM,DUQ,1771
1/30/2017 4:00:00 PM,1/30/2017 11:00:00 AM,1/30/2017 5:00:00 PM,1/30/2017 12:00:00 PM,DUQ,1765
1/30/2017 5:00:00 PM,1/30/2017 12:00:00 PM,1/30/2017 6:00:00 PM,1/30/2017 1:00:00 PM,DUQ,1744
1/30/2017 6:00:00 PM,1/30/2017 1:00:00 PM,1/30/2017 7:00:00 PM,1/30/2017 2:00:00 PM,DUQ,1759
1/30/2017 7:00:00 PM,1/30/2017 2:00:00 PM,1/30/2017 8:00:00 PM,1/30/2017 3:00:00 PM,DUQ,1742
1/30/2017 8:00:00 PM,1/30/2017 3:00:00 PM,1/30/2017 9:00:00 PM,1/30/2017 4:00:00 PM,DUQ,1740
1/30/2017 9:00:00 PM,1/30/2017 4:00:00 PM,1/30/2017 10:00:00 PM,1/30/2017 5:00:00 PM,DUQ,1747
1/30/2017 10:00:00 PM,1/30/2017 5:00:00 PM,1/30/2017 11:00:00 PM,1/30/2017 6:00:00 PM,DUQ,1810
1/30/2017 11:00:00 PM,1/30/2017 6:00:00 PM,1/31/2017 12:00:00 AM,1/30/2017 7:00:00 PM,DUQ,1832
1/31/2017 12:00:00 AM,1/30/2017 7:00:00 PM,1/31/2017 1:00:00 AM,1/30/2017 8:00:00 PM,DUQ,1808
1/31/2017 1:00:00 AM,1/30/2017 8:00:00 PM,1/31/2017 2:00:00 AM,1/30/2017 9:00:00 PM,DUQ,1779
1/31/2017 2:00:00 AM,1/30/2017 9:00:00 PM,1/31/2017 3:00:00 AM,1/30/2017 10:00:00 PM,DUQ,1726
1/31/2017 3:00:00 AM,1/30/2017 10:00:00 PM,1/31/2017 4:00:00 AM,1/30/2017 11:00:00 PM,DUQ,1625
1/31/2017 4:00:00 AM,1/30/2017 11:00:00 PM,1/31/2017 5:00:00 AM,1/31/2017 12:00:00 AM,DUQ,1534
1/31/2017 5:00:00 AM,1/31/2017 12:00:00 AM,1/31/2017 6:00:00 AM,1/31/2017 1:00:00 AM,DUQ,1496
1/31/2017 6:00:00 AM,1/31/2017 1:00:00 AM,1/31/2017 7:00:00 AM,1/31/2017 2:00:00 AM,DUQ,1453
1/31/2017 7:00:00 AM,1/31/2017 2:00:00 AM,1/31/2017 8:00:00 AM,1/31/2017 3:00:00 AM,DUQ,1440
1/31/2017 8:00:00 AM,1/31/2017 3:00:00 AM,1/31/2017 9:00:00 AM,1/31/2017 4:00:00 AM,DUQ,1430
1/31/2017 9:00:00 AM,1/31/2017 4:00:00 AM,1/31/2017 10:00:00 AM,1/31/2017 5:00:00 AM,DUQ,1454
1/31/2017 10:00:00 AM,1/31/2017 5:00:00 AM,1/31/2017 11:00:00 AM,1/31/2017 6:00:00 AM,DUQ,1526
1/31/2017 11:00:00 AM,1/31/2017 6:00:00 AM,1/31/2017 12:00:00 PM,1/31/2017 7:00:00 AM,DUQ,1655
1/31/2017 12:00:00 PM,1/31/2017 7:00:00 AM,1/31/2017 1:00:00 PM,1/31/2017 8:00:00 AM,DUQ,1721
1/31/2017 1:00:00 PM,1/31/2017 8:00:00 AM,1/31/2017 2:00:00 PM,1/31/2017 9:00:00 AM,DUQ,1747
1/31/2017 2:00:00 PM,1/31/2017 9:00:00 AM,1/31/2017 3:00:00 PM,1/31/2017 10:00:00 AM,DUQ,1753
1/31/2017 3:00:00 PM,1/31/2017 10:00:00 AM,1/31/2017 4:00:00 PM,1/31/2017 11:00:00 AM,DUQ,1751
1/31/2017 4:00:00 PM,1/31/2017 11:00:00 AM,1/31/2017 5:00:00 PM,1/31/2017 12:00:00 PM,DUQ,1752
1/31/2017 5:00:00 PM,1/31/2017 12:00:00 PM,1/31/2017 6:00:00 PM,1/31/2017 1:00:00 PM,DUQ,1752
1/31/2017 6:00:00 PM,1/31/2017 1:00:00 PM,1/31/2017 7:00:00 PM,1/31/2017 2:00:00 PM,DUQ,1750
1/31/2017 7:00:00 PM,1/31/2017 2:00:00 PM,1/31/2017 8:00:00 PM,1/31/2017 3:00:00 PM,DUQ,1742
1/31/2017 8:00:00 PM,1/31/2017 3:00:00 PM,1/31/2017 9:00:00 PM,1/31/2017 4:00:00 PM,DUQ,1736
1/31/2017 9:00:00 PM,1/31/2017 4:00:00 PM,1/31/2017 10:00:00 PM,1/31/2017 5:00:00 PM,DUQ,1741
1/31/2017 10:00:00 PM,1/31/2017 5:00:00 PM,1/31/2017 11:00:00 PM,1/31/2017 6:00:00 PM,DUQ,1778
1/31/2017 11:00:00 PM,1/31/2017 6:00:00 PM,2/1/2017 12:00:00 AM,1/31/2017 7:00:00 PM,DUQ,1778
2/1/2017 12:00:00 AM,1/31/2017 7:00:00 PM,2/1/2017 1:00:00 AM,1/31/2017 8:00:00 PM,DUQ,1768
2/1/2017 1:00:00 AM,1/31/2017 8:00:00 PM,2/1/2017 2:00:00 AM,1/31/2017 9:00:00 PM,DUQ,1751
2/1/2017 2:00:00 AM,1/31/2017 9:00:00 PM,2/1/2017 3:00:00 AM,1/31/2017 10:00:00 PM,DUQ,1669
2/1/2017 3:00:00 AM,1/31/2017 10:00:00 PM,2/1/2017 4:00:00 AM,1/31/2017 11:00:00 PM,DUQ,1570
2/1/2017 4:00:00 AM,1/31/2017 11:00:00 PM,2/1/2017 5:00:00 AM,2/1/2017 12:00:00 AM,DUQ,1491
2/1/2017 5:00:00 AM,2/1/2017 12:00:00 AM,2/1/2017 6:00:00 AM,2/1/2017 1:00:00 AM,DUQ,1420
2/1/2017 6:00:00 AM,2/1/2017 1:00:00 AM,2/1/2017 7:00:00 AM,2/1/2017 2:00:00 AM,DUQ,1380
2/1/2017 7:00:00 AM,2/1/2017 2:00:00 AM,2/1/2017 8:00:00 AM,2/1/2017 3:00:00 AM,DUQ,1366
2/1/2017 8:00:00 AM,2/1/2017 3:00:00 AM,2/1/2017 9:00:00 AM,2/1/2017 4:00:00 AM,DUQ,1364
2/1/2017 9:00:00 AM,2/1/2017 4:00:00 AM,2/1/2017 10:00:00 AM,2/1/2017 5:00:00 AM,DUQ,1391
2/1/2017 10:00:00 AM,2/1/2017 5:00:00 AM,2/1/2017 11:00:00 AM,2/1/2017 6:00:00 AM,DUQ,1477
2/1/2017 11:00:00 AM,2/1/2017 6:00:00 AM,2/1/2017 12:00:00 PM,2/1/2017 7:00:00 AM,DUQ,1585
2/1/2017 12:00:00 PM,2/1/2017 7:00:00 AM,2/1/2017 1:00:00 PM,2/1/2017 8:00:00 AM,DUQ,1671
2/1/2017 1:00:00 PM,2/1/2017 8:00:00 AM,2/1/2017 2:00:00 PM,2/1/2017 9:00:00 AM,DUQ,1709
2/1/2017 2:00:00 PM,2/1/2017 9:00:00 AM,2/1/2017 3:00:00 PM,2/1/2017 10:00:00 AM,DUQ,1714
2/1/2017 3:00:00 PM,2/1/2017 10:00:00 AM,2/1/2017 4:00:00 PM,2/1/2017 11:00:00 AM,DUQ,1741
2/1/2017 4:00:00 PM,2/1/2017 11:00:00 AM,2/1/2017 5:00:00 PM,2/1/2017 12:00:00 PM,DUQ,1725
2/1/2017 5:00:00 PM,2/1/2017 12:00:00 PM,2/1/2017 6:00:00 PM,2/1/2017 1:00:00 PM,DUQ,1718
2/1/2017 6:00:00 PM,2/1/2017 1:00:00 PM,2/1/2017 7:00:00 PM,2/1/2017 2:00:00 PM,DUQ,1719
2/1/2017 7:00:00 PM,2/1/2017 2:00:00 PM,2/1/2017 8:00:00 PM,2/1/2017 3:00:00 PM,DUQ,1705
2/1/2017 8:00:00 PM,2/1/2017 3:00:00 PM,2/1/2017 9:00:00 PM,2/1/2017 4:00:00 PM,DUQ,1676
2/1/2017 9:00:00 PM,2/1/2017 4:00:00 PM,2/1/2017 10:00:00 PM,2/1/2017 5:00:00 PM,DUQ,1692
2/1/2017 10:00:00 PM,2/1/2017 5:00:00 PM,2/1/2017 11:00:00 PM,2/1/2017 6:00:00 PM,DUQ,1750
2/1/2017 11:00:00 PM,2/1/2017 6:00:00 PM,2/2/2017 12:00:00 AM,2/1/2017 7:00:00 PM,DUQ,1774
2/2/2017 12:00:00 AM,2/1/2017 7:00:00 PM,2/2/2017 1:00:00 AM,2/1/2017 8:00:00 PM,DUQ,1729
2/2/2017 1:00:00 AM,2/1/2017 8:00:00 PM,2/2/2017 2:00:00 AM,2/1/2017 9:00:00 PM,DUQ,1710
2/2/2017 2:00:00 AM,2/1/2017 9:00:00 PM,2/2/2017 3:00:00 AM,2/1/2017 10:00:00 PM,DUQ,1644
2/2/2017 3:00:00 AM,2/1/2017 10:00:00 PM,2/2/2017 4:00:00 AM,2/1/2017 11:00:00 PM,DUQ,1551
2/2/2017 4:00:00 AM,2/1/2017 11:00:00 PM,2/2/2017 5:00:00 AM,2/2/2017 12:00:00 AM,DUQ,1474
2/2/2017 5:00:00 AM,2/2/2017 12:00:00 AM,2/2/2017 6:00:00 AM,2/2/2017 1:00:00 AM,DUQ,1422
2/2/2017 6:00:00 AM,2/2/2017 1:00:00 AM,2/2/2017 7:00:00 AM,2/2/2017 2:00:00 AM,DUQ,1386
2/2/2017 7:00:00 AM,2/2/2017 2:00:00 AM,2/2/2017 8:00:00 AM,2/2/2017 3:00:00 AM,DUQ,1370
2/2/2017 8:00:00 AM,2/2/2017 3:00:00 AM,2/2/2017 9:00:00 AM,2/2/2017 4:00:00 AM,DUQ,1366
2/2/2017 9:00:00 AM,2/2/2017 4:00:00 AM,2/2/2017 10:00:00 AM,2/2/2017 5:00:00 AM,DUQ,1401
2/2/2017 10:00:00 AM,2/2/2017 5:00:00 AM,2/2/2017 11:00:00 AM,2/2/2017 6:00:00 AM,DUQ,1471
2/2/2017 11:00:00 AM,2/2/2017 6:00:00 AM,2/2/2017 12:00:00 PM,2/2/2017 7:00:00 AM,DUQ,1605
2/2/2017 12:00:00 PM,2/2/2017 7:00:00 AM,2/2/2017 1:00:00 PM,2/2/2017 8:00:00 AM,DUQ,1692
2/2/2017 1:00:00 PM,2/2/2017 8:00:00 AM,2/2/2017 2:00:00 PM,2/2/2017 9:00:00 AM,DUQ,1708
2/2/2017 2:00:00 PM,2/2/2017 9:00:00 AM,2/2/2017 3:00:00 PM,2/2/2017 10:00:00 AM,DUQ,1723
2/2/2017 3:00:00 PM,2/2/2017 10:00:00 AM,2/2/2017 4:00:00 PM,2/2/2017 11:00:00 AM,DUQ,1727
2/2/2017 4:00:00 PM,2/2/2017 11:00:00 AM,2/2/2017 5:00:00 PM,2/2/2017 12:00:00 PM,DUQ,1742
2/2/2017 5:00:00 PM,2/2/2017 12:00:00 PM,2/2/2017 6:00:00 PM,2/2/2017 1:00:00 PM,DUQ,1726
2/2/2017 6:00:00 PM,2/2/2017 1:00:00 PM,2/2/2017 7:00:00 PM,2/2/2017 2:00:00 PM,DUQ,1697
2/2/2017 7:00:00 PM,2/2/2017 2:00:00 PM,2/2/2017 8:00:00 PM,2/2/2017 3:00:00 PM,DUQ,1677
2/2/2017 8:00:00 PM,2/2/2017 3:00:00 PM,2/2/2017 9:00:00 PM,2/2/2017 4:00:00 PM,DUQ,1661
2/2/2017 9:00:00 PM,2/2/2017 4:00:00 PM,2/2/2017 10:00:00 PM,2/2/2017 5:00:00 PM,DUQ,1657
2/2/2017 10:00:00 PM,2/2/2017 5:00:00 PM,2/2/2017 11:00:00 PM,2/2/2017 6:00:00 PM,DUQ,1723
2/2/2017 11:00:00 PM,2/2/2017 6:00:00 PM,2/3/2017 12:00:00 AM,2/2/2017 7:00:00 PM,DUQ,1797
2/3/2017 12:00:00 AM,2/2/2017 7:00:00 PM,2/3/2017 1:00:00 AM,2/2/2017 8:00:00 PM,DUQ,1779
2/3/2017 1:00:00 AM,2/2/2017 8:00:00 PM,2/3/2017 2:00:00 AM,2/2/2017 9:00:00 PM,DUQ,1759
2/3/2017 2:00:00 AM,2/2/2017 9:00:00 PM,2/3/2017 3:00:00 AM,2/2/2017 10:00:00 PM,DUQ,1711
