datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/21/2015 9:00:00 PM,1/21/2015 4:00:00 PM,1/21/2015 10:00:00 PM,1/21/2015 5:00:00 PM,DUQ,1897
1/21/2015 10:00:00 PM,1/21/2015 5:00:00 PM,1/21/2015 11:00:00 PM,1/21/2015 6:00:00 PM,DUQ,1957
1/21/2015 11:00:00 PM,1/21/2015 6:00:00 PM,1/22/2015 12:00:00 AM,1/21/2015 7:00:00 PM,DUQ,1958
1/22/2015 12:00:00 AM,1/21/2015 7:00:00 PM,1/22/2015 1:00:00 AM,1/21/2015 8:00:00 PM,DUQ,1923
1/22/2015 1:00:00 AM,1/21/2015 8:00:00 PM,1/22/2015 2:00:00 AM,1/21/2015 9:00:00 PM,DUQ,1881
1/22/2015 2:00:00 AM,1/21/2015 9:00:00 PM,1/22/2015 3:00:00 AM,1/21/2015 10:00:00 PM,DUQ,1808
1/22/2015 3:00:00 AM,1/21/2015 10:00:00 PM,1/22/2015 4:00:00 AM,1/21/2015 11:00:00 PM,DUQ,1731
1/22/2015 4:00:00 AM,1/21/2015 11:00:00 PM,1/22/2015 5:00:00 AM,1/22/2015 12:00:00 AM,DUQ,1614
1/22/2015 5:00:00 AM,1/22/2015 12:00:00 AM,1/22/2015 6:00:00 AM,1/22/2015 1:00:00 AM,DUQ,1541
1/22/2015 6:00:00 AM,1/22/2015 1:00:00 AM,1/22/2015 7:00:00 AM,1/22/2015 2:00:00 AM,DUQ,1523
1/22/2015 7:00:00 AM,1/22/2015 2:00:00 AM,1/22/2015 8:00:00 AM,1/22/2015 3:00:00 AM,DUQ,1471
1/22/2015 8:00:00 AM,1/22/2015 3:00:00 AM,1/22/2015 9:00:00 AM,1/22/2015 4:00:00 AM,DUQ,1491
1/22/2015 9:00:00 AM,1/22/2015 4:00:00 AM,1/22/2015 10:00:00 AM,1/22/2015 5:00:00 AM,DUQ,1513
1/22/2015 10:00:00 AM,1/22/2015 5:00:00 AM,1/22/2015 11:00:00 AM,1/22/2015 6:00:00 AM,DUQ,1597
1/22/2015 11:00:00 AM,1/22/2015 6:00:00 AM,1/22/2015 12:00:00 PM,1/22/2015 7:00:00 AM,DUQ,1749
1/22/2015 12:00:00 PM,1/22/2015 7:00:00 AM,1/22/2015 1:00:00 PM,1/22/2015 8:00:00 AM,DUQ,1853
1/22/2015 1:00:00 PM,1/22/2015 8:00:00 AM,1/22/2015 2:00:00 PM,1/22/2015 9:00:00 AM,DUQ,1874
1/22/2015 2:00:00 PM,1/22/2015 9:00:00 AM,1/22/2015 3:00:00 PM,1/22/2015 10:00:00 AM,DUQ,1894
1/22/2015 3:00:00 PM,1/22/2015 10:00:00 AM,1/22/2015 4:00:00 PM,1/22/2015 11:00:00 AM,DUQ,1907
1/22/2015 4:00:00 PM,1/22/2015 11:00:00 AM,1/22/2015 5:00:00 PM,1/22/2015 12:00:00 PM,DUQ,1868
1/22/2015 5:00:00 PM,1/22/2015 12:00:00 PM,1/22/2015 6:00:00 PM,1/22/2015 1:00:00 PM,DUQ,1886
1/22/2015 6:00:00 PM,1/22/2015 1:00:00 PM,1/22/2015 7:00:00 PM,1/22/2015 2:00:00 PM,DUQ,1883
1/22/2015 7:00:00 PM,1/22/2015 2:00:00 PM,1/22/2015 8:00:00 PM,1/22/2015 3:00:00 PM,DUQ,1860
1/22/2015 8:00:00 PM,1/22/2015 3:00:00 PM,1/22/2015 9:00:00 PM,1/22/2015 4:00:00 PM,DUQ,1869
1/22/2015 9:00:00 PM,1/22/2015 4:00:00 PM,1/22/2015 10:00:00 PM,1/22/2015 5:00:00 PM,DUQ,1876
1/22/2015 10:00:00 PM,1/22/2015 5:00:00 PM,1/22/2015 11:00:00 PM,1/22/2015 6:00:00 PM,DUQ,1939
1/22/2015 11:00:00 PM,1/22/2015 6:00:00 PM,1/23/2015 12:00:00 AM,1/22/2015 7:00:00 PM,DUQ,1963
1/23/2015 12:00:00 AM,1/22/2015 7:00:00 PM,1/23/2015 1:00:00 AM,1/22/2015 8:00:00 PM,DUQ,1927
1/23/2015 1:00:00 AM,1/22/2015 8:00:00 PM,1/23/2015 2:00:00 AM,1/22/2015 9:00:00 PM,DUQ,1882
1/23/2015 2:00:00 AM,1/22/2015 9:00:00 PM,1/23/2015 3:00:00 AM,1/22/2015 10:00:00 PM,DUQ,1825
1/23/2015 3:00:00 AM,1/22/2015 10:00:00 PM,1/23/2015 4:00:00 AM,1/22/2015 11:00:00 PM,DUQ,1712
1/23/2015 4:00:00 AM,1/22/2015 11:00:00 PM,1/23/2015 5:00:00 AM,1/23/2015 12:00:00 AM,DUQ,1626
1/23/2015 5:00:00 AM,1/23/2015 12:00:00 AM,1/23/2015 6:00:00 AM,1/23/2015 1:00:00 AM,DUQ,1562
1/23/2015 6:00:00 AM,1/23/2015 1:00:00 AM,1/23/2015 7:00:00 AM,1/23/2015 2:00:00 AM,DUQ,1529
1/23/2015 7:00:00 AM,1/23/2015 2:00:00 AM,1/23/2015 8:00:00 AM,1/23/2015 3:00:00 AM,DUQ,1508
1/23/2015 8:00:00 AM,1/23/2015 3:00:00 AM,1/23/2015 9:00:00 AM,1/23/2015 4:00:00 AM,DUQ,1514
1/23/2015 9:00:00 AM,1/23/2015 4:00:00 AM,1/23/2015 10:00:00 AM,1/23/2015 5:00:00 AM,DUQ,1544
1/23/2015 10:00:00 AM,1/23/2015 5:00:00 AM,1/23/2015 11:00:00 AM,1/23/2015 6:00:00 AM,DUQ,1614
1/23/2015 11:00:00 AM,1/23/2015 6:00:00 AM,1/23/2015 12:00:00 PM,1/23/2015 7:00:00 AM,DUQ,1762
1/23/2015 12:00:00 PM,1/23/2015 7:00:00 AM,1/23/2015 1:00:00 PM,1/23/2015 8:00:00 AM,DUQ,1855
1/23/2015 1:00:00 PM,1/23/2015 8:00:00 AM,1/23/2015 2:00:00 PM,1/23/2015 9:00:00 AM,DUQ,1860
1/23/2015 2:00:00 PM,1/23/2015 9:00:00 AM,1/23/2015 3:00:00 PM,1/23/2015 10:00:00 AM,DUQ,1892
1/23/2015 3:00:00 PM,1/23/2015 10:00:00 AM,1/23/2015 4:00:00 PM,1/23/2015 11:00:00 AM,DUQ,1836
1/23/2015 4:00:00 PM,1/23/2015 11:00:00 AM,1/23/2015 5:00:00 PM,1/23/2015 12:00:00 PM,DUQ,1813
1/23/2015 5:00:00 PM,1/23/2015 12:00:00 PM,1/23/2015 6:00:00 PM,1/23/2015 1:00:00 PM,DUQ,1799
1/23/2015 6:00:00 PM,1/23/2015 1:00:00 PM,1/23/2015 7:00:00 PM,1/23/2015 2:00:00 PM,DUQ,1834
1/23/2015 7:00:00 PM,1/23/2015 2:00:00 PM,1/23/2015 8:00:00 PM,1/23/2015 3:00:00 PM,DUQ,1810
1/23/2015 8:00:00 PM,1/23/2015 3:00:00 PM,1/23/2015 9:00:00 PM,1/23/2015 4:00:00 PM,DUQ,1785
1/23/2015 9:00:00 PM,1/23/2015 4:00:00 PM,1/23/2015 10:00:00 PM,1/23/2015 5:00:00 PM,DUQ,1800
1/23/2015 10:00:00 PM,1/23/2015 5:00:00 PM,1/23/2015 11:00:00 PM,1/23/2015 6:00:00 PM,DUQ,1834
1/23/2015 11:00:00 PM,1/23/2015 6:00:00 PM,1/24/2015 12:00:00 AM,1/23/2015 7:00:00 PM,DUQ,1844
1/24/2015 12:00:00 AM,1/23/2015 7:00:00 PM,1/24/2015 1:00:00 AM,1/23/2015 8:00:00 PM,DUQ,1799
1/24/2015 1:00:00 AM,1/23/2015 8:00:00 PM,1/24/2015 2:00:00 AM,1/23/2015 9:00:00 PM,DUQ,1763
1/24/2015 2:00:00 AM,1/23/2015 9:00:00 PM,1/24/2015 3:00:00 AM,1/23/2015 10:00:00 PM,DUQ,1709
1/24/2015 3:00:00 AM,1/23/2015 10:00:00 PM,1/24/2015 4:00:00 AM,1/23/2015 11:00:00 PM,DUQ,1632
1/24/2015 4:00:00 AM,1/23/2015 11:00:00 PM,1/24/2015 5:00:00 AM,1/24/2015 12:00:00 AM,DUQ,1547
1/24/2015 5:00:00 AM,1/24/2015 12:00:00 AM,1/24/2015 6:00:00 AM,1/24/2015 1:00:00 AM,DUQ,1482
1/24/2015 6:00:00 AM,1/24/2015 1:00:00 AM,1/24/2015 7:00:00 AM,1/24/2015 2:00:00 AM,DUQ,1464
1/24/2015 7:00:00 AM,1/24/2015 2:00:00 AM,1/24/2015 8:00:00 AM,1/24/2015 3:00:00 AM,DUQ,1396
1/24/2015 8:00:00 AM,1/24/2015 3:00:00 AM,1/24/2015 9:00:00 AM,1/24/2015 4:00:00 AM,DUQ,1380
1/24/2015 9:00:00 AM,1/24/2015 4:00:00 AM,1/24/2015 10:00:00 AM,1/24/2015 5:00:00 AM,DUQ,1381
1/24/2015 10:00:00 AM,1/24/2015 5:00:00 AM,1/24/2015 11:00:00 AM,1/24/2015 6:00:00 AM,DUQ,1411
1/24/2015 11:00:00 AM,1/24/2015 6:00:00 AM,1/24/2015 12:00:00 PM,1/24/2015 7:00:00 AM,DUQ,1469
1/24/2015 12:00:00 PM,1/24/2015 7:00:00 AM,1/24/2015 1:00:00 PM,1/24/2015 8:00:00 AM,DUQ,1516
1/24/2015 1:00:00 PM,1/24/2015 8:00:00 AM,1/24/2015 2:00:00 PM,1/24/2015 9:00:00 AM,DUQ,1569
1/24/2015 2:00:00 PM,1/24/2015 9:00:00 AM,1/24/2015 3:00:00 PM,1/24/2015 10:00:00 AM,DUQ,1629
1/24/2015 3:00:00 PM,1/24/2015 10:00:00 AM,1/24/2015 4:00:00 PM,1/24/2015 11:00:00 AM,DUQ,1653
1/24/2015 4:00:00 PM,1/24/2015 11:00:00 AM,1/24/2015 5:00:00 PM,1/24/2015 12:00:00 PM,DUQ,1668
1/24/2015 5:00:00 PM,1/24/2015 12:00:00 PM,1/24/2015 6:00:00 PM,1/24/2015 1:00:00 PM,DUQ,1651
1/24/2015 6:00:00 PM,1/24/2015 1:00:00 PM,1/24/2015 7:00:00 PM,1/24/2015 2:00:00 PM,DUQ,1646
1/24/2015 7:00:00 PM,1/24/2015 2:00:00 PM,1/24/2015 8:00:00 PM,1/24/2015 3:00:00 PM,DUQ,1635
1/24/2015 8:00:00 PM,1/24/2015 3:00:00 PM,1/24/2015 9:00:00 PM,1/24/2015 4:00:00 PM,DUQ,1615
1/24/2015 9:00:00 PM,1/24/2015 4:00:00 PM,1/24/2015 10:00:00 PM,1/24/2015 5:00:00 PM,DUQ,1646
1/24/2015 10:00:00 PM,1/24/2015 5:00:00 PM,1/24/2015 11:00:00 PM,1/24/2015 6:00:00 PM,DUQ,1721
1/24/2015 11:00:00 PM,1/24/2015 6:00:00 PM,1/25/2015 12:00:00 AM,1/24/2015 7:00:00 PM,DUQ,1743
1/25/2015 12:00:00 AM,1/24/2015 7:00:00 PM,1/25/2015 1:00:00 AM,1/24/2015 8:00:00 PM,DUQ,1726
1/25/2015 1:00:00 AM,1/24/2015 8:00:00 PM,1/25/2015 2:00:00 AM,1/24/2015 9:00:00 PM,DUQ,1707
1/25/2015 2:00:00 AM,1/24/2015 9:00:00 PM,1/25/2015 3:00:00 AM,1/24/2015 10:00:00 PM,DUQ,1646
1/25/2015 3:00:00 AM,1/24/2015 10:00:00 PM,1/25/2015 4:00:00 AM,1/24/2015 11:00:00 PM,DUQ,1575
1/25/2015 4:00:00 AM,1/24/2015 11:00:00 PM,1/25/2015 5:00:00 AM,1/25/2015 12:00:00 AM,DUQ,1492
1/25/2015 5:00:00 AM,1/25/2015 12:00:00 AM,1/25/2015 6:00:00 AM,1/25/2015 1:00:00 AM,DUQ,1446
1/25/2015 6:00:00 AM,1/25/2015 1:00:00 AM,1/25/2015 7:00:00 AM,1/25/2015 2:00:00 AM,DUQ,1369
1/25/2015 7:00:00 AM,1/25/2015 2:00:00 AM,1/25/2015 8:00:00 AM,1/25/2015 3:00:00 AM,DUQ,1349
1/25/2015 8:00:00 AM,1/25/2015 3:00:00 AM,1/25/2015 9:00:00 AM,1/25/2015 4:00:00 AM,DUQ,1340
1/25/2015 9:00:00 AM,1/25/2015 4:00:00 AM,1/25/2015 10:00:00 AM,1/25/2015 5:00:00 AM,DUQ,1354
1/25/2015 10:00:00 AM,1/25/2015 5:00:00 AM,1/25/2015 11:00:00 AM,1/25/2015 6:00:00 AM,DUQ,1353
1/25/2015 11:00:00 AM,1/25/2015 6:00:00 AM,1/25/2015 12:00:00 PM,1/25/2015 7:00:00 AM,DUQ,1390
1/25/2015 12:00:00 PM,1/25/2015 7:00:00 AM,1/25/2015 1:00:00 PM,1/25/2015 8:00:00 AM,DUQ,1441
1/25/2015 1:00:00 PM,1/25/2015 8:00:00 AM,1/25/2015 2:00:00 PM,1/25/2015 9:00:00 AM,DUQ,1473
1/25/2015 2:00:00 PM,1/25/2015 9:00:00 AM,1/25/2015 3:00:00 PM,1/25/2015 10:00:00 AM,DUQ,1529
1/25/2015 3:00:00 PM,1/25/2015 10:00:00 AM,1/25/2015 4:00:00 PM,1/25/2015 11:00:00 AM,DUQ,1567
1/25/2015 4:00:00 PM,1/25/2015 11:00:00 AM,1/25/2015 5:00:00 PM,1/25/2015 12:00:00 PM,DUQ,1581
1/25/2015 5:00:00 PM,1/25/2015 12:00:00 PM,1/25/2015 6:00:00 PM,1/25/2015 1:00:00 PM,DUQ,1576
1/25/2015 6:00:00 PM,1/25/2015 1:00:00 PM,1/25/2015 7:00:00 PM,1/25/2015 2:00:00 PM,DUQ,1582
1/25/2015 7:00:00 PM,1/25/2015 2:00:00 PM,1/25/2015 8:00:00 PM,1/25/2015 3:00:00 PM,DUQ,1588
1/25/2015 8:00:00 PM,1/25/2015 3:00:00 PM,1/25/2015 9:00:00 PM,1/25/2015 4:00:00 PM,DUQ,1598
1/25/2015 9:00:00 PM,1/25/2015 4:00:00 PM,1/25/2015 10:00:00 PM,1/25/2015 5:00:00 PM,DUQ,1633
1/25/2015 10:00:00 PM,1/25/2015 5:00:00 PM,1/25/2015 11:00:00 PM,1/25/2015 6:00:00 PM,DUQ,1722
1/25/2015 11:00:00 PM,1/25/2015 6:00:00 PM,1/26/2015 12:00:00 AM,1/25/2015 7:00:00 PM,DUQ,1747
1/26/2015 12:00:00 AM,1/25/2015 7:00:00 PM,1/26/2015 1:00:00 AM,1/25/2015 8:00:00 PM,DUQ,1714
1/26/2015 1:00:00 AM,1/25/2015 8:00:00 PM,1/26/2015 2:00:00 AM,1/25/2015 9:00:00 PM,DUQ,1730
1/26/2015 2:00:00 AM,1/25/2015 9:00:00 PM,1/26/2015 3:00:00 AM,1/25/2015 10:00:00 PM,DUQ,1719
1/26/2015 3:00:00 AM,1/25/2015 10:00:00 PM,1/26/2015 4:00:00 AM,1/25/2015 11:00:00 PM,DUQ,1615
1/26/2015 4:00:00 AM,1/25/2015 11:00:00 PM,1/26/2015 5:00:00 AM,1/26/2015 12:00:00 AM,DUQ,1521
1/26/2015 5:00:00 AM,1/26/2015 12:00:00 AM,1/26/2015 6:00:00 AM,1/26/2015 1:00:00 AM,DUQ,1477
1/26/2015 6:00:00 AM,1/26/2015 1:00:00 AM,1/26/2015 7:00:00 AM,1/26/2015 2:00:00 AM,DUQ,1460
1/26/2015 7:00:00 AM,1/26/2015 2:00:00 AM,1/26/2015 8:00:00 AM,1/26/2015 3:00:00 AM,DUQ,1424
1/26/2015 8:00:00 AM,1/26/2015 3:00:00 AM,1/26/2015 9:00:00 AM,1/26/2015 4:00:00 AM,DUQ,1427
1/26/2015 9:00:00 AM,1/26/2015 4:00:00 AM,1/26/2015 10:00:00 AM,1/26/2015 5:00:00 AM,DUQ,1454
1/26/2015 10:00:00 AM,1/26/2015 5:00:00 AM,1/26/2015 11:00:00 AM,1/26/2015 6:00:00 AM,DUQ,1540
1/26/2015 11:00:00 AM,1/26/2015 6:00:00 AM,1/26/2015 12:00:00 PM,1/26/2015 7:00:00 AM,DUQ,1696
1/26/2015 12:00:00 PM,1/26/2015 7:00:00 AM,1/26/2015 1:00:00 PM,1/26/2015 8:00:00 AM,DUQ,1785
1/26/2015 1:00:00 PM,1/26/2015 8:00:00 AM,1/26/2015 2:00:00 PM,1/26/2015 9:00:00 AM,DUQ,1791
1/26/2015 2:00:00 PM,1/26/2015 9:00:00 AM,1/26/2015 3:00:00 PM,1/26/2015 10:00:00 AM,DUQ,1846
1/26/2015 3:00:00 PM,1/26/2015 10:00:00 AM,1/26/2015 4:00:00 PM,1/26/2015 11:00:00 AM,DUQ,1866
1/26/2015 4:00:00 PM,1/26/2015 11:00:00 AM,1/26/2015 5:00:00 PM,1/26/2015 12:00:00 PM,DUQ,1904
1/26/2015 5:00:00 PM,1/26/2015 12:00:00 PM,1/26/2015 6:00:00 PM,1/26/2015 1:00:00 PM,DUQ,1884
1/26/2015 6:00:00 PM,1/26/2015 1:00:00 PM,1/26/2015 7:00:00 PM,1/26/2015 2:00:00 PM,DUQ,1861
1/26/2015 7:00:00 PM,1/26/2015 2:00:00 PM,1/26/2015 8:00:00 PM,1/26/2015 3:00:00 PM,DUQ,1849
1/26/2015 8:00:00 PM,1/26/2015 3:00:00 PM,1/26/2015 9:00:00 PM,1/26/2015 4:00:00 PM,DUQ,1848
1/26/2015 9:00:00 PM,1/26/2015 4:00:00 PM,1/26/2015 10:00:00 PM,1/26/2015 5:00:00 PM,DUQ,1869
1/26/2015 10:00:00 PM,1/26/2015 5:00:00 PM,1/26/2015 11:00:00 PM,1/26/2015 6:00:00 PM,DUQ,1915
1/26/2015 11:00:00 PM,1/26/2015 6:00:00 PM,1/27/2015 12:00:00 AM,1/26/2015 7:00:00 PM,DUQ,1958
1/27/2015 12:00:00 AM,1/26/2015 7:00:00 PM,1/27/2015 1:00:00 AM,1/26/2015 8:00:00 PM,DUQ,1951
1/27/2015 1:00:00 AM,1/26/2015 8:00:00 PM,1/27/2015 2:00:00 AM,1/26/2015 9:00:00 PM,DUQ,1904
1/27/2015 2:00:00 AM,1/26/2015 9:00:00 PM,1/27/2015 3:00:00 AM,1/26/2015 10:00:00 PM,DUQ,1839
1/27/2015 3:00:00 AM,1/26/2015 10:00:00 PM,1/27/2015 4:00:00 AM,1/26/2015 11:00:00 PM,DUQ,1733
1/27/2015 4:00:00 AM,1/26/2015 11:00:00 PM,1/27/2015 5:00:00 AM,1/27/2015 12:00:00 AM,DUQ,1649
1/27/2015 5:00:00 AM,1/27/2015 12:00:00 AM,1/27/2015 6:00:00 AM,1/27/2015 1:00:00 AM,DUQ,1548
1/27/2015 6:00:00 AM,1/27/2015 1:00:00 AM,1/27/2015 7:00:00 AM,1/27/2015 2:00:00 AM,DUQ,1546
1/27/2015 7:00:00 AM,1/27/2015 2:00:00 AM,1/27/2015 8:00:00 AM,1/27/2015 3:00:00 AM,DUQ,1549
1/27/2015 8:00:00 AM,1/27/2015 3:00:00 AM,1/27/2015 9:00:00 AM,1/27/2015 4:00:00 AM,DUQ,1578
1/27/2015 9:00:00 AM,1/27/2015 4:00:00 AM,1/27/2015 10:00:00 AM,1/27/2015 5:00:00 AM,DUQ,1609
1/27/2015 10:00:00 AM,1/27/2015 5:00:00 AM,1/27/2015 11:00:00 AM,1/27/2015 6:00:00 AM,DUQ,1680
1/27/2015 11:00:00 AM,1/27/2015 6:00:00 AM,1/27/2015 12:00:00 PM,1/27/2015 7:00:00 AM,DUQ,1812
1/27/2015 12:00:00 PM,1/27/2015 7:00:00 AM,1/27/2015 1:00:00 PM,1/27/2015 8:00:00 AM,DUQ,1884
1/27/2015 1:00:00 PM,1/27/2015 8:00:00 AM,1/27/2015 2:00:00 PM,1/27/2015 9:00:00 AM,DUQ,1931
1/27/2015 2:00:00 PM,1/27/2015 9:00:00 AM,1/27/2015 3:00:00 PM,1/27/2015 10:00:00 AM,DUQ,1977
1/27/2015 3:00:00 PM,1/27/2015 10:00:00 AM,1/27/2015 4:00:00 PM,1/27/2015 11:00:00 AM,DUQ,1985
1/27/2015 4:00:00 PM,1/27/2015 11:00:00 AM,1/27/2015 5:00:00 PM,1/27/2015 12:00:00 PM,DUQ,1971
1/27/2015 5:00:00 PM,1/27/2015 12:00:00 PM,1/27/2015 6:00:00 PM,1/27/2015 1:00:00 PM,DUQ,1949
1/27/2015 6:00:00 PM,1/27/2015 1:00:00 PM,1/27/2015 7:00:00 PM,1/27/2015 2:00:00 PM,DUQ,1985
1/27/2015 7:00:00 PM,1/27/2015 2:00:00 PM,1/27/2015 8:00:00 PM,1/27/2015 3:00:00 PM,DUQ,1944
1/27/2015 8:00:00 PM,1/27/2015 3:00:00 PM,1/27/2015 9:00:00 PM,1/27/2015 4:00:00 PM,DUQ,1954
1/27/2015 9:00:00 PM,1/27/2015 4:00:00 PM,1/27/2015 10:00:00 PM,1/27/2015 5:00:00 PM,DUQ,1961
1/27/2015 10:00:00 PM,1/27/2015 5:00:00 PM,1/27/2015 11:00:00 PM,1/27/2015 6:00:00 PM,DUQ,2000
1/27/2015 11:00:00 PM,1/27/2015 6:00:00 PM,1/28/2015 12:00:00 AM,1/27/2015 7:00:00 PM,DUQ,2104
1/28/2015 12:00:00 AM,1/27/2015 7:00:00 PM,1/28/2015 1:00:00 AM,1/27/2015 8:00:00 PM,DUQ,2053
1/28/2015 1:00:00 AM,1/27/2015 8:00:00 PM,1/28/2015 2:00:00 AM,1/27/2015 9:00:00 PM,DUQ,2022
1/28/2015 2:00:00 AM,1/27/2015 9:00:00 PM,1/28/2015 3:00:00 AM,1/27/2015 10:00:00 PM,DUQ,1968
1/28/2015 3:00:00 AM,1/27/2015 10:00:00 PM,1/28/2015 4:00:00 AM,1/27/2015 11:00:00 PM,DUQ,1862
1/28/2015 4:00:00 AM,1/27/2015 11:00:00 PM,1/28/2015 5:00:00 AM,1/28/2015 12:00:00 AM,DUQ,1740
1/28/2015 5:00:00 AM,1/28/2015 12:00:00 AM,1/28/2015 6:00:00 AM,1/28/2015 1:00:00 AM,DUQ,1672
1/28/2015 6:00:00 AM,1/28/2015 1:00:00 AM,1/28/2015 7:00:00 AM,1/28/2015 2:00:00 AM,DUQ,1624
1/28/2015 7:00:00 AM,1/28/2015 2:00:00 AM,1/28/2015 8:00:00 AM,1/28/2015 3:00:00 AM,DUQ,1615
1/28/2015 8:00:00 AM,1/28/2015 3:00:00 AM,1/28/2015 9:00:00 AM,1/28/2015 4:00:00 AM,DUQ,1649
1/28/2015 9:00:00 AM,1/28/2015 4:00:00 AM,1/28/2015 10:00:00 AM,1/28/2015 5:00:00 AM,DUQ,1689
1/28/2015 10:00:00 AM,1/28/2015 5:00:00 AM,1/28/2015 11:00:00 AM,1/28/2015 6:00:00 AM,DUQ,1767
1/28/2015 11:00:00 AM,1/28/2015 6:00:00 AM,1/28/2015 12:00:00 PM,1/28/2015 7:00:00 AM,DUQ,1877
1/28/2015 12:00:00 PM,1/28/2015 7:00:00 AM,1/28/2015 1:00:00 PM,1/28/2015 8:00:00 AM,DUQ,2009
1/28/2015 1:00:00 PM,1/28/2015 8:00:00 AM,1/28/2015 2:00:00 PM,1/28/2015 9:00:00 AM,DUQ,2007
1/28/2015 2:00:00 PM,1/28/2015 9:00:00 AM,1/28/2015 3:00:00 PM,1/28/2015 10:00:00 AM,DUQ,1988
1/28/2015 3:00:00 PM,1/28/2015 10:00:00 AM,1/28/2015 4:00:00 PM,1/28/2015 11:00:00 AM,DUQ,2021
1/28/2015 4:00:00 PM,1/28/2015 11:00:00 AM,1/28/2015 5:00:00 PM,1/28/2015 12:00:00 PM,DUQ,2013
1/28/2015 5:00:00 PM,1/28/2015 12:00:00 PM,1/28/2015 6:00:00 PM,1/28/2015 1:00:00 PM,DUQ,1959
1/28/2015 6:00:00 PM,1/28/2015 1:00:00 PM,1/28/2015 7:00:00 PM,1/28/2015 2:00:00 PM,DUQ,1931
1/28/2015 7:00:00 PM,1/28/2015 2:00:00 PM,1/28/2015 8:00:00 PM,1/28/2015 3:00:00 PM,DUQ,1904
1/28/2015 8:00:00 PM,1/28/2015 3:00:00 PM,1/28/2015 9:00:00 PM,1/28/2015 4:00:00 PM,DUQ,1898
1/28/2015 9:00:00 PM,1/28/2015 4:00:00 PM,1/28/2015 10:00:00 PM,1/28/2015 5:00:00 PM,DUQ,1906
1/28/2015 10:00:00 PM,1/28/2015 5:00:00 PM,1/28/2015 11:00:00 PM,1/28/2015 6:00:00 PM,DUQ,1949
1/28/2015 11:00:00 PM,1/28/2015 6:00:00 PM,1/29/2015 12:00:00 AM,1/28/2015 7:00:00 PM,DUQ,2025
1/29/2015 12:00:00 AM,1/28/2015 7:00:00 PM,1/29/2015 1:00:00 AM,1/28/2015 8:00:00 PM,DUQ,2011
1/29/2015 1:00:00 AM,1/28/2015 8:00:00 PM,1/29/2015 2:00:00 AM,1/28/2015 9:00:00 PM,DUQ,2013
1/29/2015 2:00:00 AM,1/28/2015 9:00:00 PM,1/29/2015 3:00:00 AM,1/28/2015 10:00:00 PM,DUQ,1949
1/29/2015 3:00:00 AM,1/28/2015 10:00:00 PM,1/29/2015 4:00:00 AM,1/28/2015 11:00:00 PM,DUQ,1870
1/29/2015 4:00:00 AM,1/28/2015 11:00:00 PM,1/29/2015 5:00:00 AM,1/29/2015 12:00:00 AM,DUQ,1764
1/29/2015 5:00:00 AM,1/29/2015 12:00:00 AM,1/29/2015 6:00:00 AM,1/29/2015 1:00:00 AM,DUQ,1689
1/29/2015 6:00:00 AM,1/29/2015 1:00:00 AM,1/29/2015 7:00:00 AM,1/29/2015 2:00:00 AM,DUQ,1675
1/29/2015 7:00:00 AM,1/29/2015 2:00:00 AM,1/29/2015 8:00:00 AM,1/29/2015 3:00:00 AM,DUQ,1651
1/29/2015 8:00:00 AM,1/29/2015 3:00:00 AM,1/29/2015 9:00:00 AM,1/29/2015 4:00:00 AM,DUQ,1647
1/29/2015 9:00:00 AM,1/29/2015 4:00:00 AM,1/29/2015 10:00:00 AM,1/29/2015 5:00:00 AM,DUQ,1681
1/29/2015 10:00:00 AM,1/29/2015 5:00:00 AM,1/29/2015 11:00:00 AM,1/29/2015 6:00:00 AM,DUQ,1723
1/29/2015 11:00:00 AM,1/29/2015 6:00:00 AM,1/29/2015 12:00:00 PM,1/29/2015 7:00:00 AM,DUQ,1829
1/29/2015 12:00:00 PM,1/29/2015 7:00:00 AM,1/29/2015 1:00:00 PM,1/29/2015 8:00:00 AM,DUQ,1941
1/29/2015 1:00:00 PM,1/29/2015 8:00:00 AM,1/29/2015 2:00:00 PM,1/29/2015 9:00:00 AM,DUQ,1985
1/29/2015 2:00:00 PM,1/29/2015 9:00:00 AM,1/29/2015 3:00:00 PM,1/29/2015 10:00:00 AM,DUQ,1947
1/29/2015 3:00:00 PM,1/29/2015 10:00:00 AM,1/29/2015 4:00:00 PM,1/29/2015 11:00:00 AM,DUQ,1990
1/29/2015 4:00:00 PM,1/29/2015 11:00:00 AM,1/29/2015 5:00:00 PM,1/29/2015 12:00:00 PM,DUQ,1979
1/29/2015 5:00:00 PM,1/29/2015 12:00:00 PM,1/29/2015 6:00:00 PM,1/29/2015 1:00:00 PM,DUQ,1988
1/29/2015 6:00:00 PM,1/29/2015 1:00:00 PM,1/29/2015 7:00:00 PM,1/29/2015 2:00:00 PM,DUQ,1982
1/29/2015 7:00:00 PM,1/29/2015 2:00:00 PM,1/29/2015 8:00:00 PM,1/29/2015 3:00:00 PM,DUQ,1948
1/29/2015 8:00:00 PM,1/29/2015 3:00:00 PM,1/29/2015 9:00:00 PM,1/29/2015 4:00:00 PM,DUQ,1944
1/29/2015 9:00:00 PM,1/29/2015 4:00:00 PM,1/29/2015 10:00:00 PM,1/29/2015 5:00:00 PM,DUQ,1925
